5.140593000000000126e-12,-2.723536000000000096e-07,-7.924331999999999704e-07,-8.860362999999999836e-08,3.792091041000000000e+09
5.039503999999999970e-12,-2.731535000000000246e-07,-7.924268000000000479e-07,-8.860304000000000219e-08,3.792091043000000000e+09
5.077604999999999749e-12,-2.739533999999999866e-07,-7.924202999999999743e-07,-8.860272000000000606e-08,3.792091047000000000e+09
5.069869000000000316e-12,-2.747532000000000095e-07,-7.924139000000000518e-07,-8.860197999999999517e-08,3.792091070000000000e+09
5.092893999999999604e-12,-2.755531000000000245e-07,-7.924075000000000234e-07,-8.860230000000000453e-08,3.792091087000000000e+09
5.097868999999999793e-12,-2.763529999999999865e-07,-7.924009999999999498e-07,-8.860321999999999340e-08,3.792091105000000000e+09
5.121901000000000391e-12,-2.771529000000000015e-07,-7.923946000000000273e-07,-8.859979000000000512e-08,3.792091130000000000e+09
5.022078000000000000e-12,-2.779528000000000165e-07,-7.923881999999999988e-07,-8.859967000000000657e-08,3.792091144000000000e+09
5.094268000000000321e-12,-2.787526999999999785e-07,-7.923817000000000312e-07,-8.860138999999999900e-08,3.792091163000000000e+09
5.052686999999999834e-12,-2.795525999999999935e-07,-7.923753000000000027e-07,-8.860043999999999395e-08,3.792091184000000000e+09
5.068923000000000291e-12,-2.803525000000000085e-07,-7.923688000000000351e-07,-8.859914000000000306e-08,3.792091208000000000e+09
5.075376999999999609e-12,-2.811524000000000235e-07,-7.923624000000000066e-07,-8.859938999999999673e-08,3.792091227000000000e+09
5.068983999999999962e-12,-2.819522999999999856e-07,-7.923559999999999782e-07,-8.859703999999999539e-08,3.792091247000000000e+09
5.108565000000000255e-12,-2.827521000000000084e-07,-7.923495000000000105e-07,-8.859687000000000075e-08,3.792091265000000000e+09
5.071913000000000060e-12,-2.835520000000000234e-07,-7.923430999999999821e-07,-8.859818000000000144e-08,3.792091284000000000e+09
5.122053999999999856e-12,-2.843518999999999854e-07,-7.923366999999999537e-07,-8.859668999999999631e-08,3.792091308000000000e+09
5.039458000000000073e-12,-2.851518000000000004e-07,-7.923301999999999860e-07,-8.859610000000000014e-08,3.792091323000000000e+09
5.073805999999999878e-12,-2.859517000000000154e-07,-7.923237999999999576e-07,-8.859687000000000075e-08,3.792091342000000000e+09
5.079832999999999889e-12,-2.867515999999999775e-07,-7.923172999999999899e-07,-8.859558000000000644e-08,3.792091372000000000e+09
5.094694999999999629e-12,-2.875514999999999924e-07,-7.923108999999999615e-07,-8.859506999999999606e-08,3.792091387000000000e+09
5.079832999999999889e-12,-2.883514000000000074e-07,-7.923045000000000389e-07,-8.859567000000000204e-08,3.792091406000000000e+09
5.098295999999999908e-12,-2.891511999999999773e-07,-7.922979999999999654e-07,-8.859288000000000602e-08,3.792091428000000000e+09
4.994245999999999761e-12,-2.899510999999999923e-07,-7.922916000000000428e-07,-8.859455999999999893e-08,3.792091445000000000e+09
5.126371999999999636e-12,-2.907510000000000073e-07,-7.922852000000000144e-07,-8.859412000000000425e-08,3.792091464000000000e+09
5.079755999999999868e-12,-2.915509000000000223e-07,-7.922787000000000467e-07,-8.859329999999999432e-08,3.792091488000000000e+09
5.083434000000000168e-12,-2.923507999999999843e-07,-7.922723000000000183e-07,-8.859170000000000045e-08,3.792091502000000000e+09
5.131545000000000224e-12,-2.931506999999999993e-07,-7.922658000000000506e-07,-8.859089000000000032e-08,3.792091528000000000e+09
5.077085999999999840e-12,-2.939506000000000143e-07,-7.922594000000000222e-07,-8.858910000000000544e-08,3.792091552000000000e+09
5.058120000000000262e-12,-2.947504999999999764e-07,-7.922528999999999486e-07,-8.859003000000000411e-08,3.792091566000000000e+09
5.091903000000000260e-12,-2.955503999999999914e-07,-7.922465000000000261e-07,-8.858992999999999871e-08,3.792091585000000000e+09
5.106657999999999625e-12,-2.963503000000000064e-07,-7.922400999999999977e-07,-8.858892000000000100e-08,3.792091610000000000e+09
5.023725999999999752e-12,-2.971500999999999762e-07,-7.922336999999999692e-07,-8.858903000000000298e-08,3.792091624000000000e+09
5.131864999999999964e-12,-2.979499999999999912e-07,-7.922272000000000016e-07,-8.858849000000000290e-08,3.792091643000000000e+09
5.075956999999999997e-12,-2.987499000000000062e-07,-7.922207999999999731e-07,-8.858730999999999732e-08,3.792091672000000000e+09
5.130049999999999936e-12,-2.995498000000000212e-07,-7.922143000000000055e-07,-8.858580999999999562e-08,3.792091691000000000e+09
5.079878999999999786e-12,-3.003496999999999833e-07,-7.922078999999999770e-07,-8.858451000000000474e-08,3.792091707000000000e+09
5.091231000000000079e-12,-3.011495999999999983e-07,-7.922014000000000094e-07,-8.858364999999999529e-08,3.792091733000000000e+09
5.033018999999999721e-12,-3.019495000000000132e-07,-7.921949999999999809e-07,-8.858525000000000240e-08,3.792091746000000000e+09
5.129377999999999755e-12,-3.027493999999999753e-07,-7.921885999999999525e-07,-8.858305999999999912e-08,3.792091765000000000e+09
5.100248999999999627e-12,-3.035492999999999903e-07,-7.921822000000000299e-07,-8.858294000000000057e-08,3.792091784000000000e+09
5.108397000000000210e-12,-3.043492000000000053e-07,-7.921756999999999564e-07,-8.858113999999999589e-08,3.792091804000000000e+09
5.108640999999999699e-12,-3.051489999999999752e-07,-7.921693000000000338e-07,-8.857981999999999863e-08,3.792091822000000000e+09
5.053694000000000337e-12,-3.059488999999999901e-07,-7.921627999999999603e-07,-8.857943000000000004e-08,3.792091852000000000e+09
5.111312000000000304e-12,-3.067488000000000051e-07,-7.921564000000000377e-07,-8.857972000000000645e-08,3.792091867000000000e+09
5.069060000000000213e-12,-3.075487000000000201e-07,-7.921498999999999642e-07,-8.857680000000000208e-08,3.792091886000000000e+09
5.091596999999999716e-12,-3.083485999999999822e-07,-7.921435000000000416e-07,-8.857510999999999937e-08,3.792091909000000000e+09
5.032499999999999811e-12,-3.091484999999999972e-07,-7.921371000000000132e-07,-8.857654999999999518e-08,3.792091925000000000e+09
5.120756999999999967e-12,-3.099484000000000122e-07,-7.921306999999999848e-07,-8.857407999999999529e-08,3.792091943000000000e+09
5.086455000000000060e-12,-3.107481999999999820e-07,-7.921242000000000171e-07,-8.857314999999999662e-08,3.792091971000000000e+09
5.130842999999999688e-12,-3.115480999999999970e-07,-7.921177999999999887e-07,-8.857166000000000472e-08,3.792091982000000000e+09
5.082762999999999756e-12,-3.123480000000000120e-07,-7.921113000000000210e-07,-8.856915000000000532e-08,3.792092008000000000e+09
5.092086000000000079e-12,-3.131478999999999741e-07,-7.921048999999999926e-07,-8.856727000000000160e-08,3.792092034000000000e+09
5.004027000000000322e-12,-3.139477999999999891e-07,-7.920984000000000249e-07,-8.856896000000000431e-08,3.792092046000000000e+09
5.112426000000000374e-12,-3.147477000000000041e-07,-7.920919999999999965e-07,-8.856469999999999630e-08,3.792092066000000000e+09
5.066496999999999752e-12,-3.155476000000000191e-07,-7.920855999999999681e-07,-8.856379000000000401e-08,3.792092096000000000e+09
5.090162999999999906e-12,-3.163474999999999811e-07,-7.920792000000000455e-07,-8.856222999999999641e-08,3.792092105000000000e+09
5.132765999999999861e-12,-3.171473999999999961e-07,-7.920726999999999720e-07,-8.856026999999999366e-08,3.792092123000000000e+09
5.022215999999999691e-12,-3.179473000000000111e-07,-7.920663000000000494e-07,-8.855989000000000488e-08,3.792092142000000000e+09
5.143187999999999673e-12,-3.187470999999999810e-07,-7.920597999999999759e-07,-8.855735999999999910e-08,3.792092168000000000e+09
5.072585000000000241e-12,-3.195469999999999960e-07,-7.920533999999999474e-07,-8.855483000000000655e-08,3.792092187000000000e+09
5.101561999999999866e-12,-3.203469000000000109e-07,-7.920468999999999798e-07,-8.855214000000000271e-08,3.792092206000000000e+09
5.068266999999999653e-12,-3.211468000000000259e-07,-7.920404999999999513e-07,-8.855218000000000222e-08,3.792092225000000000e+09
5.121733000000000346e-12,-3.219466999999999880e-07,-7.920341000000000288e-07,-8.854895999999999487e-08,3.792092245000000000e+09
5.076537000000000384e-12,-3.227466000000000030e-07,-7.920277000000000003e-07,-8.854685000000000386e-08,3.792092264000000000e+09
5.100737999999999990e-12,-3.235465000000000180e-07,-7.920212000000000327e-07,-8.854335999999999646e-08,3.792092286000000000e+09
5.104795999999999931e-12,-3.243463999999999800e-07,-7.920148000000000042e-07,-8.854237000000000513e-08,3.792092302000000000e+09
5.059172999999999853e-12,-3.251462999999999950e-07,-7.920083000000000366e-07,-8.854007999999999644e-08,3.792092328000000000e+09
5.098295999999999908e-12,-3.259462000000000100e-07,-7.920019000000000081e-07,-8.853760999999999655e-08,3.792092349000000000e+09
5.097746999999999644e-12,-3.267459999999999799e-07,-7.919954000000000405e-07,-8.853467999999999561e-08,3.792092367000000000e+09
5.120574000000000149e-12,-3.275458999999999949e-07,-7.919890000000000120e-07,-8.853155999999999367e-08,3.792092386000000000e+09
5.052016000000000230e-12,-3.283458000000000099e-07,-7.919825999999999836e-07,-8.853003999999999882e-08,3.792092412000000000e+09
5.145751000000000133e-12,-3.291457000000000249e-07,-7.919761000000000159e-07,-8.852755000000000579e-08,3.792092424000000000e+09
5.075239999999999688e-12,-3.299455999999999869e-07,-7.919696999999999875e-07,-8.852558000000000647e-08,3.792092443000000000e+09
5.135344000000000095e-12,-3.307455000000000019e-07,-7.919632999999999591e-07,-8.852063999999999346e-08,3.792092466000000000e+09
5.055450000000000234e-12,-3.315454000000000169e-07,-7.919567999999999914e-07,-8.851973000000000116e-08,3.792092488000000000e+09
5.112609000000000192e-12,-3.323452999999999789e-07,-7.919503999999999630e-07,-8.851561999999999465e-08,3.792092507000000000e+09
5.125945000000000329e-12,-3.331451999999999939e-07,-7.919438999999999953e-07,-8.851363999999999876e-08,3.792092527000000000e+09
5.072616000000000365e-12,-3.339451000000000089e-07,-7.919374999999999669e-07,-8.851035000000000217e-08,3.792092546000000000e+09
5.127439999999999809e-12,-3.347448999999999788e-07,-7.919311000000000443e-07,-8.850684000000000163e-08,3.792092564000000000e+09
5.112182000000000077e-12,-3.355447999999999938e-07,-7.919245999999999708e-07,-8.850370000000000654e-08,3.792092586000000000e+09
5.172208999999999656e-12,-3.363447000000000088e-07,-7.919182000000000482e-07,-8.850148000000000032e-08,3.792092603000000000e+09
5.081953999999999653e-12,-3.371446000000000238e-07,-7.919118000000000198e-07,-8.849759999999999433e-08,3.792092623000000000e+09
5.121580999999999844e-12,-3.379444999999999858e-07,-7.919053000000000521e-07,-8.849411999999999674e-08,3.792092652000000000e+09
5.102812999999999857e-12,-3.387444000000000008e-07,-7.918989000000000237e-07,-8.849224000000000625e-08,3.792092667000000000e+09
5.152738999999999942e-12,-3.395443000000000158e-07,-7.918923999999999501e-07,-8.848696000000000397e-08,3.792092686000000000e+09
5.086042999999999718e-12,-3.403441999999999779e-07,-7.918860000000000276e-07,-8.848546000000000227e-08,3.792092708000000000e+09
